"","x"
"4139",253062
"4140",359249
"4141",336329
"4142",337867
"4143",506329
"4144",284095
"4145",428499
"4146",412156
"4147",314770
"4148",319248
"4149",322171
"4150",266083
"4151",257068
"4152",310014
"4153",399022
"4154",319122
"4155",257863
"4156",379393
"4157",335716
"4158",323139
"4159",507086
"4160",276851
"4161",419732
"4162",323798
"4163",267040
"4164",659558
"4165",379798
"4166",352207
"4167",279129
"4168",251603
"4169",313702
"4170",250068
"4171",285004
"4172",280169
"4173",334783
"4174",366065
"4175",258276
"4176",335015
"4177",266091
"4178",314149
"4179",360131
"4180",296537
"4181",259803
"4182",272800
"4183",253190
"4184",278304
"4185",327612
"4186",284680
"4187",287927
"4188",290403
"4189",261816
"4190",280309
"4191",323016
"4192",280670
"4193",440129
"4194",314819
"4195",332401
"4196",351161
"4197",609935
"4198",314627
"4199",272248
"4200",264457
"4201",340588
"4202",290640
"4203",276967
"4204",255927
"4205",298786
"4206",297884
"4207",253612
"4208",521400
"4209",303032
"4210",390781
"4211",253262
"4212",337720
"4213",391257
"4214",608184
"4215",425804
"4216",251694
"4217",268145
"4218",309055
"4219",308889
"4220",335998
"4221",344572
"4222",341797
"4223",280093
"4224",373469
"4225",258932
"4226",258037
"4227",316246
"4228",259226
"4229",415913
"4230",377121
"4231",400635
"4232",513660
"4233",315640
"4234",266860
"4235",327606
"4236",381618
"4237",298449
"4238",360884
"4239",266022
"4240",424478
"4241",259109
"4242",410615
"4243",322547
"4244",300760
"4245",422960
"4246",278530
"4247",257126
"4248",329980
"4249",318537
"4250",334368
"4251",253101
"4252",341762
"4253",251786
"4254",251120
"4255",317809
"4256",406051
"4257",445728
"4258",318002
"4259",367984
"4260",411273
"4261",266792
"4262",321990
"4263",467108
"4264",263899
"4265",253354
"4266",258026
"4267",310969
"4268",410489
"4269",383745
"4270",328199
"4271",292058
"4272",289257
"4273",316509
"4274",259496
"4275",298635
"4276",317396
"4277",323069
"4278",309122
"4279",256211
"4280",389713
"4281",303485
"4282",315834
"4283",319697
"4284",331395
"4285",340543
"4286",253759
"4287",399022
"4288",615367
"4289",305597
"4290",301591
"4291",557236
"4292",334273
"4293",343440
"4294",280164
"4295",269499
"4296",260997
"4297",562336
"4298",334366
"4299",393965
"4300",427474
"4301",338632
"4302",255969
"4303",346053
"4304",404453
"4305",280169
"4306",335168
"4307",266467
"4308",345259
"4309",378707
"4310",302708
"4311",261646
"4312",295589
"4313",377836
"4314",337696
"4315",339755
"4316",289116
"4317",493443
"4318",312242
"4319",443546
"4320",281751
"4321",263128
"4322",292692
"4323",430554
"4324",317078
"4325",398986
"4326",407495
"4327",287190
"4328",260938
"4329",389713
"4330",434097
"4331",270228
"4332",388885
"4333",344425
"4334",520078
"4335",321770
"4336",312667
"4337",259531
"4338",308237
"4339",353628
"4340",273285
"4341",272069
"4342",309212
"4343",324637
"4344",252079
"4345",315868
"4346",392325
"4347",265706
"4348",282964
"4349",328518
"4350",283499
"4351",286675
"4352",314798
"4353",366796
"4354",380281
"4355",272359
"4356",356238
"4357",315287
"4358",269723
"4359",356934
"4360",276309
"4361",328242
"4362",279340
"4363",312055
"4364",396482
"4365",261688
"4366",374983
"4367",285419
"4368",385901
"4369",299036
"4370",333990
"4371",268861
"4372",343242
"4373",460408
"4374",386136
"4375",454934
"4376",338355
"4377",276540
"4378",293968
"4379",296892
"4380",258768
"4381",317360
"4382",258298
"4383",265295
"4384",358585
"4385",377283
"4386",387074
"4387",255193
"4388",273640
"4389",404547
"4390",382153
"4391",314645
"4392",279881
"4393",410980
"4394",318975
"4395",305657
"4396",304530
"4397",327533
"4398",252668
"4399",377018
"4400",250585
"4401",306513
"4402",396878
"4403",344278
"4404",266337
"4405",321787
"4406",271935
"4407",304076
"4408",352971
"4409",375134
"4410",330466
"4411",375134
"4412",289741
"4413",283499
"4414",380127
"4415",317528
"4416",253267
"4417",321865
"4418",321709
"4419",474617
"4420",264390
"4421",349502
"4422",485117
"4423",456618
"4424",253770
"4425",252466
"4426",280570
"4427",660461
"4428",296849
"4429",333108
"4430",335376
"4431",298215
"4432",404416
"4433",409189
"4434",285750
"4435",423222
"4436",263307
"4437",272896
"4438",442035
"4439",283724
"4440",403911
"4441",533147
"4442",256647
"4443",285457
"4444",303867
"4445",497253
"4446",282461
"4447",296613
"4448",617898
"4449",275691
"4450",315291
"4451",290504
"4452",256240
"4453",449354
"4454",409189
"4455",300681
"4456",327769
"4457",287037
"4458",366662
"4459",387468
"4460",384248
"4461",332703
"4462",317809
"4463",267652
"4464",410186
"4465",365411
"4466",354024
"4467",419722
"4468",251091
"4469",358886
"4470",253799
"4471",343609
"4472",296066
"4473",306496
"4474",316820
"4475",440607
"4476",378460
"4477",344480
"4478",379525
"4479",250038
"4480",308608
"4481",374905
"4482",275943
"4483",390879
"4484",442045
"4485",253370
"4486",274830
"4487",321763
"4488",352712
"4489",316027
"4490",450544
"4491",953588
"4492",355856
"4493",297380
"4494",425622
"4495",355320
"4496",405644
"4497",285747
"4498",263614
"4499",263502
"4500",389479
"4501",280134
"4502",609789
"4503",324173
"4504",300681
"4505",598995
"4506",262241
"4507",308136
"4508",305466
"4509",307371
"4510",380614
"4511",327518
"4512",421633
"4513",378239
"4514",270218
"4515",254933
"4516",336007
"4517",351402
"4518",344624
"4519",256529
"4520",361888
"4521",609789
"4522",285787
"4523",349703
"4524",323229
"4525",404661
"4526",380614
"4527",319637
"4528",320984
"4529",424719
"4530",252714
"4531",320744
"4532",278151
"4533",338290
"4534",265881
"4535",276009
"4536",306473
"4537",367695
"4538",414525
"4539",289148
"4540",297884
"4541",343872
"4542",302142
"4543",357933
"4544",317378
"4545",274475
"4546",253801
"4547",305597
"4548",352448
"4549",257588
"4550",309311
"4551",378460
"4552",298635
"4553",331875
"4554",259585
"4555",302438
"4556",351161
"4557",275291
"4558",258298
"4559",274579
"4560",347166
"4561",272185
"4562",266281
"4563",359131
"4564",292379
"4565",482732
"4566",345405
"4567",408773
"4568",296749
"4569",334267
"4570",253101
"4571",359796
"4572",271544
"4573",256916
"4574",397877
"4575",263338
"4576",342121
"4577",259323
"4578",340591
"4579",262208
"4580",469697
"4581",452283
"4582",412296
"4583",268292
"4584",309348
"4585",286750
"4586",321274
"4587",663394
"4588",302422
"4589",405526
"4590",383306
"4591",417668
"4592",267556
"4593",284871
"4594",250647
"4595",305714
"4596",291529
"4597",279156
"4598",339372
"4599",312667
"4600",255503
"4601",346480
"4602",349431
"4603",253899
"4604",530454
"4605",358668
"4606",318763
"4607",321896
"4608",494784
"4609",364657
"4610",436107
"4611",272476
"4612",283796
"4613",265230
"4614",324561
"4615",334999
"4616",543477
"4617",280307
"4618",259612
"4619",347814
"4620",337488
"4621",396722
"4622",452452
"4623",378546
"4624",253190
"4625",276087
"4626",257557
"4627",306183
"4628",343061
"4629",348521
"4630",258579
"4631",263005
"4632",369131
"4633",405309
"4634",323627
"4635",481096
"4636",281668
"4637",375170
"4638",360743
"4639",420054
"4640",283921
"4641",396467
"4642",285127
"4643",345969
"4644",317019
"4645",258883
"4646",352640
"4647",347434
"4648",305259
"4649",291568
"4650",252752
"4651",404601
"4652",272376
"4653",278924
"4654",324568
"4655",495982
"4656",334026
"4657",268571
"4658",270079
"4659",325923
"4660",256504
"4661",556902
"4662",414721
"4663",273403
"4664",253814
"4665",421412
"4666",320744
"4667",257405
"4668",432052
"4669",397280
"4670",332727
"4671",410439
"4672",322674
"4673",266119
"4674",377622
"4675",293726
"4676",320071
"4677",306908
"4678",273612
"4679",418405
"4680",354784
"4681",732102
"4682",320014
"4683",298215
"4684",295127
"4685",368140
"4686",294431
"4687",266070
"4688",346122
"4689",308686
"4690",329980
"4691",289731
"4692",268804
"4693",291968
"4694",323726
"4695",354464
"4696",325658
"4697",256240
"4698",357029
"4699",287647
"4700",287079
"4701",305472
"4702",548256
"4703",355890
"4704",282398
"4705",366757
"4706",414545
"4707",295919
"4708",476334
"4709",255424
"4710",292019
"4711",288566
"4712",709445
"4713",299090
"4714",269045
"4715",323798
"4716",463072
"4717",270059
"4718",262446
"4719",279173
"4720",469454
"4721",287315
"4722",270887
"4723",281138
"4724",260560
"4725",289909
"4726",423616
"4727",291407
"4728",331609
"4729",276345
"4730",289448
"4731",297531
"4732",251120
"4733",404998
"4734",357540
"4735",254285
"4736",252752
"4737",301070
"4738",262819
"4739",337629
"4740",312017
"4741",319768
"4742",324609
"4743",268234
"4744",290763
"4745",329088
"4746",256371
"4747",391349
"4748",295855
"4749",327902
"4750",285102
"4751",271572
"4752",258430
"4753",252565
"4754",262778
"4755",350498
"4756",268525
"4757",456604
"4758",341797
"4759",392167
"4760",326334
"4761",399904
"4762",343019
"4763",390472
"4764",290124
"4765",286405
"4766",313255
"4767",335065
"4768",609789
"4769",307767
"4770",570821
"4771",344804
"4772",319422
"4773",327902
"4774",438176
"4775",349910
"4776",264314
"4777",282678
"4778",359759
"4779",261276
"4780",280923
"4781",306784
"4782",260953
"4783",301108
"4784",263081
"4785",258768
"4786",287658
"4787",302149
"4788",250135
"4789",336891
"4790",281627
"4791",409922
"4792",303860
"4793",280410
"4794",409230
"4795",340171
"4796",416356
"4797",261504
"4798",421561
"4799",292570
"4800",381153
"4801",295991
"4802",411560
"4803",262116
"4804",636017
"4805",346406
"4806",255364
"4807",703107
"4808",348796
"4809",388252
"4810",544792
"4811",434463
"4812",317219
"4813",409189
"4814",395368
"4815",434114
"4816",335533
"4817",272063
"4818",284120
"4819",282951
"4820",303155
"4821",261899
"4822",255004
"4823",281315
"4824",282674
"4825",287988
"4826",301637
"4827",423222
"4828",333158
"4829",278378
"4830",277034
"4831",418961
"4832",595088
"4833",262280
"4834",290614
"4835",438996
"4836",297759
"4837",255027
"4838",329144
"4839",266463
"4840",607848
"4841",322931
"4842",403519
"4843",330174
"4844",278155
"4845",336643
"4846",264166
"4847",433705
"4848",385092
"4849",341741
"4850",344415
"4851",372130
"4852",274276
"4853",341757
"4854",397467
"4855",258932
"4856",277034
"4857",462832
"4858",476334
"4859",362259
"4860",527162
"4861",350995
"4862",346341
"4863",353012
"4864",269028
"4865",301743
"4866",401118
"4867",360457
"4868",346635
"4869",252257
"4870",304353
"4871",382738
"4872",258306
"4873",315977
"4874",251825
"4875",358242
"4876",300290
"4877",339482
"4878",354558
"4879",285052
"4880",293063
"4881",377754
"4882",277323
"4883",470875
"4884",293324
"4885",403391
"4886",367749
"4887",416415
"4888",280030
"4889",251243
"4890",456572
"4891",331395
"4892",261497
"4893",365511
"4894",375980
"4895",406463
"4896",422836
"4897",343789
"4898",566049
"4899",316589
"4900",336367
"4901",275653
"4902",355954
"4903",379418
"4904",286372
"4905",387270
"4906",270043
"4907",278039
"4908",265434
"4909",368947
"4910",267431
"4911",388812
"4912",294919
"4913",340001
"4914",305619
"4915",272913
"4916",301007
"4917",281030
"4918",305160
"4919",272343
"4920",330416
"4921",329425
"4922",373367
"4923",388725
"4924",305446
"4925",322144
"4926",380687
"4927",410439
"4928",341471
"4929",602513
"4930",287192
"4931",308118
"4932",275369
"4933",253770
"4934",317175
"4935",280519
"4936",382242
"4937",261799
"4938",280433
"4939",270151
"4940",404951
"4941",251508
"4942",284329
"4943",340917
"4944",340614
"4945",266489
"4946",357949
"4947",288229
"4948",509060
"4949",281540
"4950",331433
"4951",346532
"4952",275094
"4953",403112
"4954",260696
"4955",260052
"4956",306779
"4957",318331
"4958",288273
"4959",448026
"4960",283602
"4961",253121
"4962",375606
"4963",288679
"4964",282972
"4965",404616
"4966",491000
"4967",399088
"4968",288983
"4969",266070
"4970",294400
"4971",299813
"4972",278502
"4973",343742
"4974",372525
"4975",488541
"4976",403911
"4977",336906
"4978",520033
"4979",412379
"4980",256141
"4981",268222
"4982",317847
"4983",410450
"4984",340043
"4985",554206
"4986",361888
"4987",357437
"4988",390856
"4989",331615
"4990",272019
"4991",354408
"4992",252210
"4993",398918
"4994",429346
"4995",455379
"4996",376416
"4997",282142
"4998",329759
"4999",443742
"5000",338013
"5001",332666
"5002",392886
"5003",520759
"5004",387779
"5005",380614
"5006",266820
"5007",421837
"5008",404062
"5009",294991
"5010",351810
"5011",415578
"5012",256620
"5013",291407
"5014",694812
"5015",294270
"5016",329426
"5017",337693
"5018",267893
"5019",283531
"5020",307786
"5021",380560
"5022",411068
"5023",578701
"5024",412156
"5025",293565
"5026",390316
"5027",298860
"5028",422013
"5029",306707
"5030",320277
"5031",257042
"5032",275995
"5033",280440
"5034",371556
"5035",408229
"5036",355802
"5037",462869
"5038",413648
"5039",255406
"5040",278322
"5041",289636
"5042",349405
"5043",268281
"5044",327462
"5045",381583
"5046",270872
"5047",382368
"5048",277144
"5049",265099
"5050",339482
"5051",326232
"5052",303588
"5053",252355
"5054",456618
"5055",296158
"5056",282721
"5057",549413
"5058",598802
"5059",259762
"5060",266255
"5061",291808
"5062",415500
"5063",254247
"5064",255635
"5065",339547
"5066",511289
"5067",370242
"5068",257064
"5069",464103
"5070",271346
"5071",327825
"5072",267085
"5073",266945
"5074",301867
"5075",281030
"5076",462294
"5077",304570
"5078",261259
"5079",286166
"5080",353524
"5081",391040
"5082",392487
"5083",383058
"5084",340458
"5085",427422
"5086",440417
"5087",297485
"5088",326330
"5089",252986
"5090",380544
"5091",306108
"5092",285671
"5093",439919
"5094",292855
"5095",284166
"5096",357679
"5097",329144
"5098",391171
"5099",268098
"5100",369084
"5101",288825
"5102",307496
"5103",267955
"5104",283969
"5105",345073
"5106",380219
"5107",306156
"5108",289458
"5109",424494
"5110",306639
"5111",806316
"5112",329980
"5113",257126
"5114",291979
"5115",375452
"5116",326566
"5117",260490
"5118",274228
"5119",459548
"5120",350759
"5121",359678
"5122",299153
"5123",308550
"5124",334366
"5125",346189
"5126",278228
"5127",541343
"5128",251701
"5129",341610
"5130",438839
"5131",298227
"5132",271466
"5133",335570
"5134",439592
"5135",304570
"5136",407672
"5137",260093
"5138",282664
"5139",269733
"5140",271603
"5141",340917
"5142",329874
"5143",277635
"5144",283174
"5145",378916
"5146",315565
"5147",260333
"5148",266624
"5149",325921
"5150",268127
"5151",306405
"5152",303918
"5153",262819
"5154",1033222
"5155",366618
"5156",424468
"5157",320280
"5158",379768
"5159",403037
"5160",289886
"5161",250249
"5162",310889
"5163",282604
"5164",320196
"5165",254211
"5166",599629
"5167",294701
"5168",280292
"5169",301638
"5170",254439
"5171",264961
"5172",571017
"5173",416577
"5174",296991
"5175",302711
"5176",341178
"5177",390368
"5178",425199
"5179",738812
"5180",342494
"5181",329925
"5182",253593
"5183",497280
"5184",331651
"5185",325786
"5186",307812
"5187",447066
"5188",335570
"5189",283676
"5190",264864
"5191",262841
"5192",477209
"5193",268392
"5194",431513
"5195",353541
"5196",271352
"5197",345705
"5198",281363
"5199",254293
"5200",270147
"5201",255454
"5202",618191
"5203",376683
"5204",348751
"5205",330799
"5206",339100
"5207",361742
"5208",260782
"5209",356067
"5210",264663
"5211",255817
"5212",544268
"5213",557853
"5214",262352
"5215",385847
"5216",381789
"5217",267521
"5218",388625
"5219",261207
"5220",262153
"5221",383306
"5222",348739
"5223",367306
"5224",270421
"5225",367292
"5226",408498
"5227",361493
"5228",314007
"5229",345489
"5230",316797
"5231",332243
"5232",387250
"5233",398988
"5234",535978
"5235",296982
"5236",295799
"5237",274683
"5238",668319
"5239",278576
"5240",311949
"5241",303867
"5242",358783
"5243",423024
"5244",491421
"5245",682947
"5246",410351
"5247",306710
"5248",327120
"5249",298489
"5250",265086
"5251",279878
"5252",286435
"5253",365516
"5254",269455
"5255",313946
"5256",352465
"5257",296538
"5258",345780
"5259",322691
"5260",321333
"5261",294029
"5262",301611
"5263",469572
"5264",282722
"5265",364685
"5266",353244
"5267",574271
"5268",394176
"5269",340723
"5270",290660
"5271",309033
"5272",269652
"5273",361817
"5274",456460
"5275",293091
"5276",478829
"5277",345705
"5278",385077
"5279",308242
"5280",341643
"5281",364862
"5282",334787
"5283",333677
"5284",341204
"5285",816750
"5286",597843
"5287",389942
"5288",442274
"5289",595461
"5290",284329
"5291",344624
"5292",294387
"5293",282389
"5294",312372
"5295",353012
"5296",333305
"5297",305850
"5298",273402
"5299",266860
"5300",312232
"5301",306563
"5302",277488
"5303",273575
"5304",274720
"5305",349340
"5306",281540
"5307",359001
"5308",403072
"5309",413227
"5310",553405
"5311",347960
"5312",325374
"5313",278557
"5314",282549
"5315",316119
"5316",252939
"5317",506329
"5318",316043
"5319",319733
"5320",413297
"5321",362623
"5322",334666
"5323",327435
"5324",277471
"5325",259216
"5326",270278
"5327",274451
"5328",349910
"5329",370509
"5330",404421
"5331",365020
"5332",361838
"5333",283917
"5334",340880
"5335",398001
"5336",313243
"5337",273230
"5338",254627
"5339",374137
"5340",704108
"5341",334113
"5342",361280
"5343",373895
"5344",268183
"5345",389856
"5346",290504
"5347",275095
"5348",403468
"5349",368115
"5350",343242
"5351",481987
"5352",349116
"5353",267798
"5354",263561
"5355",460408
"5356",310396
"5357",306164
"5358",400004
"5359",278322
"5360",352156
"5361",250782
"5362",515712
"5363",396270
"5364",344480
"5365",551962
"5366",298577
"5367",257942
"5368",253062
"5369",368561
"5370",339372
"5371",572751
"5372",745817
"5373",363219
"5374",373698
"5375",422933
"5376",473171
"5377",277700
"5378",271012
"5379",321880
"5380",289748
"5381",284531
"5382",251120
"5383",328199
"5384",267205
"5385",398662
"5386",258730
"5387",341672
"5388",481175
"5389",385077
"5390",268127
"5391",250630
"5392",260082
"5393",283092
"5394",269991
"5395",305446
"5396",351802
"5397",331902
"5398",279461
"5399",293926
"5400",410543
"5401",353824
"5402",285367
"5403",259301
"5404",364365
"5405",269318
"5406",310773
"5407",276718
"5408",336163
"5409",259299
"5410",433170
"5411",476558
"5412",317647
"5413",335979
"5414",279173
"5415",287476
"5416",328051
"5417",356689
"5418",420986
"5419",288992
"5420",361870
"5421",266091
"5422",266639
"5423",280500
"5424",409189
"5425",264874
"5426",273399
"5427",321666
"5428",331861
"5429",283515
"5430",285335
"5431",259705
"5432",322013
"5433",266275
"5434",285408
"5435",447488
"5436",326048
"5437",250821
"5438",344128
"5439",336540
"5440",320386
"5441",275445
"5442",355287
"5443",278632
"5444",355551
"5445",306495
"5446",446512
"5447",333305
"5448",359808
"5449",497486
"5450",389725
"5451",374580
"5452",259300
"5453",277695
"5454",387108
"5455",295520
"5456",320294
"5457",280278
"5458",342906
"5459",283635
"5460",323055
"5461",278514
"5462",433330
"5463",258379
"5464",382368
"5465",496856
"5466",299223
"5467",271933
"5468",265105
"5469",308028
"5470",348618
"5471",275632
"5472",258339
"5473",337908
"5474",314310
"5475",394534
"5476",308136
"5477",302422
"5478",289147
"5479",257735
"5480",1161363
"5481",257343
"5482",260669
"5483",272950
"5484",435836
"5485",357962
"5486",320451
"5487",318416
"5488",305304
"5489",295289
"5490",275110
"5491",339773
"5492",399246
"5493",328525
"5494",388672
"5495",270728
"5496",406811
"5497",361341
"5498",406641
"5499",341187
"5500",342752
"5501",303954
"5502",328239
"5503",258700
"5504",424591
"5505",316059
"5506",255667
"5507",368739
"5508",374883
"5509",348504
"5510",258509
"5511",355571
"5512",425049
"5513",270973
"5514",306868
"5515",319854
"5516",385646
"5517",330836
"5518",272902
"5519",364548
"5520",283676
"5521",287797
"5522",269527
"5523",441542
"5524",388725
"5525",267763
"5526",337898
"5527",277420
"5528",280278
"5529",321856
"5530",313873
"5531",419691
"5532",300915
"5533",359543
"5534",433330
"5535",444607
"5536",366198
"5537",375574
"5538",312427
"5539",306593
"5540",329355
"5541",304246
"5542",298037
"5543",275357
"5544",337039
"5545",325792
"5546",321851
"5547",316101
"5548",318351
"5549",277434
"5550",268553
"5551",459342
"5552",254293
"5553",319163
"5554",378045
"5555",299353
"5556",452808
"5557",266134
"5558",338320
"5559",403276
"5560",374108
"5561",412248
"5562",427474
"5563",321943
"5564",317702
"5565",287480
"5566",294907
"5567",251411
"5568",388156
"5569",447555
"5570",405374
"5571",360252
"5572",422718
"5573",262978
"5574",259323
"5575",332249
"5576",358124
"5577",318452
"5578",673764
"5579",287920
"5580",289572
"5581",334991
"5582",254127
"5583",284343
"5584",312692
"5585",304955
"5586",288598
"5587",319280
"5588",274363
"5589",365390
"5590",266467
"5591",250314
"5592",329980
"5593",288398
"5594",378114
"5595",424494
"5596",265618
"5597",283400
"5598",303291
"5599",293900
"5600",339814
"5601",377374
"5602",418405
"5603",329587
"5604",446654
"5605",254304
"5606",347322
"5607",387839
"5608",434467
"5609",289669
"5610",347166
"5611",266126
"5612",280525
"5613",479621
"5614",258406
"5615",312338
"5616",373718
"5617",472789
"5618",306567
"5619",260594
"5620",373213
"5621",305781
"5622",256362
"5623",349041
"5624",454843
"5625",265201
"5626",251905
"5627",354037
"5628",259089
"5629",456062
"5630",277746
"5631",288132
"5632",344415
"5633",588484
"5634",270551
"5635",343447
"5636",264012
"5637",321327
"5638",324120
"5639",367329
"5640",301582
"5641",348172
"5642",809585
"5643",393354
"5644",493689
"5645",299324
"5646",353012
"5647",295127
"5648",263836
"5649",253296
"5650",342635
"5651",445382
"5652",289700
"5653",328663
"5654",380162
"5655",362835
"5656",278130
"5657",379412
"5658",256909
"5659",482927
"5660",255474
"5661",303674
"5662",341504
"5663",503454
"5664",270693
"5665",252813
"5666",574271
"5667",299810
"5668",277695
"5669",316582
"5670",283092
"5671",407759
"5672",274964
"5673",256953
"5674",297335
"5675",273734
"5676",257117
"5677",286960
"5678",462820
"5679",302072
"5680",338105
"5681",413760
"5682",341187
"5683",261418
"5684",284834
"5685",292023
"5686",348592
"5687",325971
"5688",344152
"5689",280603
"5690",270886
"5691",306225
"5692",330664
"5693",289353
"5694",478994
"5695",323639
"5696",284303
"5697",263300
"5698",404868
"5699",273241
"5700",434268
"5701",344742
"5702",251305
"5703",269786
"5704",257644
"5705",322999
"5706",324791
"5707",314347
"5708",274010
"5709",321031
"5710",313929
"5711",394669
"5712",295912
"5713",311495
"5714",282923
"5715",501671
"5716",301556
"5717",594187
"5718",311231
"5719",383384
"5720",277022
"5721",342709
"5722",251474
"5723",272918
"5724",347491
"5725",255885
"5726",356838
"5727",288781
"5728",439779
"5729",276249
"5730",392100
"5731",358682
"5732",262244
"5733",509462
"5734",329733
"5735",327766
"5736",405765
"5737",273514
"5738",332785
"5739",257250
"5740",435469
"5741",250967
"5742",379779
"5743",548664
"5744",278114
"5745",394927
"5746",329026
"5747",338033
"5748",389143
"5749",283806
"5750",286869
"5751",422813
"5752",259846
"5753",257659
"5754",274679
"5755",252662
"5756",356689
"5757",381965
"5758",280699
"5759",334039
"5760",337664
"5761",409230
"5762",375049
"5763",276241
"5764",498079
"5765",344394
"5766",351278
"5767",353824
"5768",387116
"5769",381153
"5770",328518
"5771",378546
"5772",316027
"5773",431515
"5774",350387
"5775",325372
"5776",365908
"5777",359193
"5778",261012
"5779",272944
"5780",388594
"5781",376230
"5782",271160
"5783",350254
"5784",269042
"5785",447488
"5786",267706
"5787",252646
"5788",292570
"5789",295163
"5790",322980
"5791",390608
"5792",317539
"5793",466502
"5794",343476
"5795",300783
"5796",331395
"5797",349148
"5798",306779
"5799",265192
"5800",350603
"5801",344743
"5802",309620
"5803",336880
"5804",264939
"5805",370552
"5806",558490
"5807",338611
"5808",403782
"5809",456661
"5810",279041
"5811",328923
"5812",286342
"5813",256274
"5814",326379
"5815",297551
"5816",333296
"5817",509048
"5818",318610
"5819",340091
"5820",377018
"5821",297574
"5822",278220
"5823",322674
"5824",337778
"5825",261497
"5826",361817
"5827",272625
"5828",254516
"5829",270546
"5830",290290
"5831",287037
"5832",283635
"5833",345831
"5834",253354
"5835",287737
"5836",294870
"5837",252024
"5838",407913
"5839",350498
"5840",419146
"5841",340755
"5842",310525
"5843",273604
"5844",468713
"5845",257124
"5846",284250
"5847",260938
"5848",279680
"5849",275632
"5850",385540
"5851",275074
"5852",372020
"5853",293690
"5854",323009
"5855",265356
"5856",348771
"5857",297796
"5858",412149
"5859",653574
"5860",309284
"5861",334679
"5862",341638
"5863",706026
"5864",348148
"5865",373935
"5866",341695
"5867",279901
"5868",342458
"5869",373914
"5870",348420
"5871",299908
"5872",319588
"5873",359259
"5874",393480
"5875",353010
"5876",262285
"5877",339954
"5878",298661
"5879",400132
"5880",278155
"5881",511068
"5882",386773
"5883",312232
"5884",386337
"5885",310774
"5886",427965
"5887",279608
"5888",312881
"5889",360527
"5890",452640
"5891",268661
"5892",475324
"5893",317320
"5894",470203
"5895",266803
"5896",513416
"5897",412316
"5898",271122
"5899",255621
"5900",300975
"5901",421561
"5902",311376
"5903",275190
"5904",417941
"5905",357540
"5906",314092
"5907",280088
"5908",257380
"5909",266439
"5910",297335
"5911",328301
"5912",330571
"5913",535978
"5914",258883
"5915",369166
"5916",257855
"5917",271328
"5918",297742
"5919",279232
"5920",259929
"5921",253408
"5922",298841
"5923",321313
"5924",275232
"5925",250238
"5926",255847
"5927",408537
"5928",292120
"5929",334676
"5930",265509
"5931",422249
"5932",281647
"5933",319121
"5934",411587
"5935",353352
"5936",442274
"5937",270056
"5938",341117
"5939",267967
"5940",389147
"5941",298717
"5942",721712
"5943",353795
"5944",334679
"5945",353281
"5946",268292
"5947",294398
"5948",386864
"5949",369909
"5950",292673
"5951",276559
"5952",283743
"5953",615367
"5954",370183
"5955",472580
"5956",289669
"5957",262552
"5958",312477
"5959",340557
"5960",298225
"5961",330901
"5962",549174
"5963",327164
"5964",257416
"5965",357870
"5966",256335
"5967",288229
"5968",389843
"5969",295010
"5970",437825
"5971",270194
"5972",373553
"5973",293297
"5974",1097453
"5975",295289
"5976",298215
"5977",423222
"5978",461715
"5979",279679
"5980",261056
"5981",384508
"5982",288568
"5983",471452
"5984",264052
"5985",389850
"5986",426836
"5987",442131
"5988",316627
"5989",348588
"5990",477867
"5991",267945
"5992",414994
"5993",260761
"5994",292590
"5995",461929
"5996",344200
"5997",337494
"5998",310290
"5999",478380
"6000",262802
"6001",479611
"6002",306790
"6003",269246
"6004",308334
"6005",419146
"6006",309348
"6007",291755
"6008",262872
"6009",277583
"6010",346034
"6011",261278
"6012",254293
"6013",472807
"6014",285294
"6015",269444
"6016",257849
"6017",406826
"6018",515797
"6019",351381
"6020",254613
"6021",475322
"6022",304949
"6023",304779
"6024",396538
"6025",510072
"6026",353512
"6027",263932
"6028",369648
"6029",339324
"6030",317313
"6031",254202
"6032",287317
"6033",570562
"6034",253006
"6035",336880
"6036",256526
"6037",304416
"6038",491000
"6039",419134
"6040",423024
"6041",257621
"6042",259840
"6043",379798
"6044",273084
"6045",473133
"6046",1085515
"6047",261278
"6048",250201
"6049",374524
"6050",287244
"6051",341395
"6052",278039
"6053",317032
"6054",294395
"6055",342448
"6056",303388
"6057",372500
"6058",257328
"6059",296212
"6060",261023
"6061",500720
"6062",252392
"6063",285902
"6064",278637
"6065",328216
"6066",317702
"6067",298891
"6068",384308
"6069",305647
"6070",421633
"6071",307837
"6072",287701
"6073",407425
"6074",250630
"6075",376302
"6076",388384
"6077",268524
"6078",360527
"6079",270889
"6080",274913
"6081",286146
"6082",511668
"6083",277488
"6084",265662
"6085",308654
"6086",380127
"6087",258675
"6088",409230
"6089",308077
"6090",353142
"6091",304857
"6092",338620
"6093",352612
"6094",319016
"6095",261241
"6096",261725
"6097",320376
"6098",282951
"6099",290856
"6100",455361
"6101",311913
"6102",300681
"6103",266070
"6104",362165
"6105",341672
"6106",259583
"6107",521665
"6108",264357
"6109",257780
"6110",347491
"6111",306747
"6112",478457
"6113",278115
"6114",383493
"6115",366898
"6116",324947
"6117",321577
"6118",336571
"6119",287647
"6120",548361
"6121",347153
"6122",319146
"6123",340543
"6124",282602
"6125",250165
"6126",282092
"6127",278329
"6128",287268
"6129",263925
"6130",284741
"6131",293936
"6132",340428
"6133",276973
"6134",362747
"6135",395297
"6136",591711
